TCM_symptom_id,Syndrome_id
SMTS01363,SMSY00035
SMTS01365,SMSY00035
SMTS01366,SMSY00035
SMTS01372,SMSY00035
SMTS01392,SMSY00035
SMTS01397,SMSY00035
SMTS01398,SMSY00035
SMTS01674,SMSY00035
SMTS01790,SMSY00035
SMTS01842,SMSY00035
SMTS01886,SMSY00035
SMTS01887,SMSY00035
SMTS01888,SMSY00035
SMTS02201,SMSY00035
SMTS00183,SMSY00036
SMTS00447,SMSY00036
SMTS00674,SMSY00036
SMTS01339,SMSY00036
SMTS01340,SMSY00036
SMTS01362,SMSY00036
SMTS01364,SMSY00036
SMTS01376,SMSY00036
SMTS01567,SMSY00036
SMTS01644,SMSY00036
SMTS01669,SMSY00036
SMTS01707,SMSY00036
SMTS01885,SMSY00036
SMTS02205,SMSY00036
SMTS00447,SMSY00037
SMTS00651,SMSY00037
SMTS00653,SMSY00037
SMTS00654,SMSY00037
SMTS00674,SMSY00037
SMTS00675,SMSY00037
SMTS00676,SMSY00037
SMTS00922,SMSY00037
SMTS00923,SMSY00037
SMTS00924,SMSY00037
SMTS00928,SMSY00037
SMTS00929,SMSY00037
SMTS01339,SMSY00037
SMTS01340,SMSY00037
SMTS01344,SMSY00037
SMTS01349,SMSY00037
SMTS01351,SMSY00037
SMTS01362,SMSY00037
SMTS01364,SMSY00037
SMTS01376,SMSY00037
SMTS01414,SMSY00037
SMTS01567,SMSY00037
SMTS01644,SMSY00037
SMTS01655,SMSY00037
SMTS01707,SMSY00037
SMTS01885,SMSY00037
SMTS02205,SMSY00037
SMTS02207,SMSY00037
SMTS00059,SMSY00038
SMTS00149,SMSY00038
SMTS00242,SMSY00038
SMTS00380,SMSY00038
SMTS00381,SMSY00038
SMTS00382,SMSY00038
SMTS00577,SMSY00038
SMTS00835,SMSY00038
SMTS00906,SMSY00038
SMTS00933,SMSY00038
SMTS00935,SMSY00038
SMTS01020,SMSY00038
SMTS01021,SMSY00038
SMTS01131,SMSY00038
SMTS01135,SMSY00038
SMTS01150,SMSY00038
SMTS01151,SMSY00038
SMTS01253,SMSY00038
SMTS01270,SMSY00038
SMTS01319,SMSY00038
SMTS01320,SMSY00038
SMTS01324,SMSY00038
SMTS01389,SMSY00038
SMTS01393,SMSY00038
SMTS01394,SMSY00038
SMTS01395,SMSY00038
SMTS01396,SMSY00038
SMTS01412,SMSY00038
SMTS01414,SMSY00038
SMTS01415,SMSY00038
SMTS01416,SMSY00038
SMTS01417,SMSY00038
SMTS01501,SMSY00038
SMTS01615,SMSY00038
SMTS01667,SMSY00038
SMTS01671,SMSY00038
SMTS01672,SMSY00038
SMTS01685,SMSY00038
SMTS01696,SMSY00038
SMTS01725,SMSY00038
SMTS01930,SMSY00038
SMTS02050,SMSY00038
SMTS02051,SMSY00038
SMTS02163,SMSY00038
SMTS02210,SMSY00038
SMTS02310,SMSY00038
SMTS00465,SMSY00039
SMTS00935,SMSY00039
SMTS01126,SMSY00039
SMTS01127,SMSY00039
SMTS01128,SMSY00039
SMTS01132,SMSY00039
SMTS01133,SMSY00039
SMTS01319,SMSY00039
SMTS01320,SMSY00039
SMTS01324,SMSY00039
SMTS01384,SMSY00039
SMTS01385,SMSY00039
SMTS01386,SMSY00039
SMTS01387,SMSY00039
SMTS01501,SMSY00039
SMTS00059,SMSY00040
SMTS00149,SMSY00040
SMTS00242,SMSY00040
SMTS00380,SMSY00040
SMTS00381,SMSY00040
SMTS00382,SMSY00040
SMTS00577,SMSY00040
SMTS00835,SMSY00040
SMTS00906,SMSY00040
SMTS00933,SMSY00040
SMTS00935,SMSY00040
SMTS01021,SMSY00040
SMTS01131,SMSY00040
SMTS01135,SMSY00040
SMTS01150,SMSY00040
SMTS01151,SMSY00040
SMTS01253,SMSY00040
SMTS01270,SMSY00040
SMTS01319,SMSY00040
SMTS01320,SMSY00040
SMTS01324,SMSY00040
SMTS01389,SMSY00040
SMTS01393,SMSY00040
SMTS01394,SMSY00040
SMTS01395,SMSY00040
SMTS01396,SMSY00040
SMTS01412,SMSY00040
SMTS01414,SMSY00040
SMTS01415,SMSY00040
SMTS01416,SMSY00040
SMTS01417,SMSY00040
SMTS01667,SMSY00040
SMTS01671,SMSY00040
SMTS01672,SMSY00040
SMTS01685,SMSY00040
SMTS01696,SMSY00040
SMTS01725,SMSY00040
SMTS01930,SMSY00040
SMTS02050,SMSY00040
SMTS02051,SMSY00040
SMTS02163,SMSY00040
SMTS02210,SMSY00040
SMTS00059,SMSY00041
SMTS00149,SMSY00041
SMTS00242,SMSY00041
SMTS00380,SMSY00041
SMTS00381,SMSY00041
SMTS00382,SMSY00041
SMTS00577,SMSY00041
SMTS00835,SMSY00041
SMTS00906,SMSY00041
SMTS00933,SMSY00041
SMTS00935,SMSY00041
SMTS01020,SMSY00041
SMTS01021,SMSY00041
SMTS01131,SMSY00041
SMTS01135,SMSY00041
SMTS01150,SMSY00041
SMTS01151,SMSY00041
SMTS01253,SMSY00041
SMTS01270,SMSY00041
SMTS01319,SMSY00041
SMTS01320,SMSY00041
SMTS01324,SMSY00041
SMTS01389,SMSY00041
SMTS01393,SMSY00041
SMTS01394,SMSY00041
SMTS01395,SMSY00041
SMTS01396,SMSY00041
SMTS01412,SMSY00041
SMTS01414,SMSY00041
SMTS01415,SMSY00041
SMTS01416,SMSY00041
SMTS01417,SMSY00041
SMTS01615,SMSY00041
SMTS01667,SMSY00041
SMTS01671,SMSY00041
SMTS01672,SMSY00041
SMTS01685,SMSY00041
SMTS01696,SMSY00041
SMTS01725,SMSY00041
SMTS01930,SMSY00041
SMTS02050,SMSY00041
SMTS02051,SMSY00041
SMTS02163,SMSY00041
SMTS02210,SMSY00041
SMTS02310,SMSY00041
SMTS00682,SMSY00042
SMTS00023,SMSY00043
SMTS00050,SMSY00043
SMTS00073,SMSY00043
SMTS00076,SMSY00043
SMTS00096,SMSY00043
SMTS00673,SMSY00043
SMTS00674,SMSY00043
SMTS00682,SMSY00043
SMTS00752,SMSY00043
SMTS00903,SMSY00043
SMTS00952,SMSY00043
SMTS00953,SMSY00043
SMTS00954,SMSY00043
SMTS01617,SMSY00043
SMTS01619,SMSY00043
SMTS01867,SMSY00043
SMTS00052,SMSY00044
SMTS00071,SMSY00044
SMTS00072,SMSY00044
SMTS00141,SMSY00044
SMTS00144,SMSY00044
SMTS00145,SMSY00044
SMTS00185,SMSY00044
SMTS00222,SMSY00044
SMTS00299,SMSY00044
SMTS00357,SMSY00044
SMTS00451,SMSY00044
SMTS00479,SMSY00044
SMTS00484,SMSY00044
SMTS00486,SMSY00044
SMTS00490,SMSY00044
SMTS00621,SMSY00044
SMTS00793,SMSY00044
SMTS00800,SMSY00044
SMTS00815,SMSY00044
SMTS00825,SMSY00044
SMTS00826,SMSY00044
SMTS00851,SMSY00044
SMTS00859,SMSY00044
SMTS00877,SMSY00044
SMTS00985,SMSY00044
SMTS01024,SMSY00044
SMTS01112,SMSY00044
SMTS01122,SMSY00044
SMTS01139,SMSY00044
SMTS01143,SMSY00044
SMTS01144,SMSY00044
SMTS01180,SMSY00044
SMTS01187,SMSY00044
SMTS01195,SMSY00044
SMTS01199,SMSY00044
SMTS01223,SMSY00044
SMTS01225,SMSY00044
SMTS01241,SMSY00044
SMTS01298,SMSY00044
SMTS01306,SMSY00044
SMTS01315,SMSY00044
SMTS01336,SMSY00044
SMTS01339,SMSY00044
SMTS01375,SMSY00044
SMTS01381,SMSY00044
SMTS01384,SMSY00044
SMTS01385,SMSY00044
SMTS01386,SMSY00044
SMTS01387,SMSY00044
SMTS01388,SMSY00044
SMTS01403,SMSY00044
SMTS01408,SMSY00044
SMTS01410,SMSY00044
SMTS01412,SMSY00044
SMTS01413,SMSY00044
SMTS01525,SMSY00044
SMTS01605,SMSY00044
SMTS01606,SMSY00044
SMTS01618,SMSY00044
SMTS01642,SMSY00044
SMTS01674,SMSY00044
SMTS01739,SMSY00044
SMTS01741,SMSY00044
SMTS02213,SMSY00044
SMTS02297,SMSY00044
SMTS02310,SMSY00044
SMTS00229,SMSY00045
SMTS00325,SMSY00045
SMTS00328,SMSY00045
SMTS00534,SMSY00045
SMTS00732,SMSY00045
SMTS00733,SMSY00045
SMTS00808,SMSY00045
SMTS00892,SMSY00045
SMTS01159,SMSY00045
SMTS01245,SMSY00045
SMTS01278,SMSY00045
SMTS01280,SMSY00045
SMTS01303,SMSY00045
SMTS01308,SMSY00045
SMTS01555,SMSY00045
SMTS01556,SMSY00045
SMTS01704,SMSY00045
SMTS00014,SMSY00046
SMTS00051,SMSY00046
SMTS00053,SMSY00046
SMTS00054,SMSY00046
SMTS00055,SMSY00046
SMTS00073,SMSY00046
SMTS00074,SMSY00046
SMTS00076,SMSY00046
SMTS00083,SMSY00046
SMTS00086,SMSY00046
SMTS00130,SMSY00046
SMTS00240,SMSY00046
SMTS00388,SMSY00046
SMTS00523,SMSY00046
SMTS00528,SMSY00046
SMTS00543,SMSY00046
SMTS00607,SMSY00046
SMTS00629,SMSY00046
SMTS00630,SMSY00046
SMTS00645,SMSY00046
SMTS00746,SMSY00046
SMTS00799,SMSY00046
SMTS00808,SMSY00046
SMTS00829,SMSY00046
SMTS00844,SMSY00046
SMTS00846,SMSY00046
SMTS00855,SMSY00046
SMTS00860,SMSY00046
SMTS00861,SMSY00046
SMTS00862,SMSY00046
SMTS00903,SMSY00046
SMTS00936,SMSY00046
SMTS00940,SMSY00046
SMTS00941,SMSY00046
SMTS00948,SMSY00046
SMTS00949,SMSY00046
SMTS00950,SMSY00046
SMTS00951,SMSY00046
SMTS00954,SMSY00046
SMTS01001,SMSY00046
SMTS01002,SMSY00046
SMTS01003,SMSY00046
SMTS01004,SMSY00046
SMTS01005,SMSY00046
SMTS01006,SMSY00046
SMTS01032,SMSY00046
SMTS01051,SMSY00046
SMTS01053,SMSY00046
SMTS01054,SMSY00046
SMTS01094,SMSY00046
SMTS01096,SMSY00046
SMTS01097,SMSY00046
SMTS01099,SMSY00046
SMTS01100,SMSY00046
SMTS01101,SMSY00046
SMTS01102,SMSY00046
SMTS01103,SMSY00046
SMTS01104,SMSY00046
SMTS01105,SMSY00046
SMTS01110,SMSY00046
SMTS01111,SMSY00046
SMTS01147,SMSY00046
SMTS01232,SMSY00046
SMTS01238,SMSY00046
SMTS01246,SMSY00046
SMTS01261,SMSY00046
SMTS01340,SMSY00046
SMTS01344,SMSY00046
SMTS01349,SMSY00046
SMTS01431,SMSY00046
SMTS01570,SMSY00046
SMTS01654,SMSY00046
SMTS01658,SMSY00046
SMTS01659,SMSY00046
SMTS01661,SMSY00046
SMTS01693,SMSY00046
SMTS01702,SMSY00046
SMTS01703,SMSY00046
SMTS01707,SMSY00046
SMTS01728,SMSY00046
SMTS01730,SMSY00046
SMTS01759,SMSY00046
SMTS01896,SMSY00046
SMTS01897,SMSY00046
SMTS02037,SMSY00046
SMTS02162,SMSY00046
SMTS02220,SMSY00046
SMTS00014,SMSY00047
SMTS00053,SMSY00047
SMTS00054,SMSY00047
SMTS00055,SMSY00047
SMTS00074,SMSY00047
SMTS00130,SMSY00047
SMTS00137,SMSY00047
SMTS00138,SMSY00047
SMTS00184,SMSY00047
SMTS00240,SMSY00047
SMTS00388,SMSY00047
SMTS00523,SMSY00047
SMTS00528,SMSY00047
SMTS00584,SMSY00047
SMTS00598,SMSY00047
SMTS00600,SMSY00047
SMTS00607,SMSY00047
SMTS00629,SMSY00047
SMTS00630,SMSY00047
SMTS00645,SMSY00047
SMTS00667,SMSY00047
SMTS00676,SMSY00047
SMTS00681,SMSY00047
SMTS00799,SMSY00047
SMTS00808,SMSY00047
SMTS00829,SMSY00047
SMTS00855,SMSY00047
SMTS00860,SMSY00047
SMTS00861,SMSY00047
SMTS00862,SMSY00047
SMTS00894,SMSY00047
SMTS00903,SMSY00047
SMTS00936,SMSY00047
SMTS00937,SMSY00047
SMTS00940,SMSY00047
SMTS00941,SMSY00047
SMTS00948,SMSY00047
SMTS00949,SMSY00047
SMTS00950,SMSY00047
SMTS00951,SMSY00047
SMTS00952,SMSY00047
SMTS00953,SMSY00047
SMTS00954,SMSY00047
SMTS00970,SMSY00047
SMTS00971,SMSY00047
SMTS00972,SMSY00047
SMTS01001,SMSY00047
SMTS01002,SMSY00047
SMTS01003,SMSY00047
SMTS01004,SMSY00047
SMTS01005,SMSY00047
SMTS01006,SMSY00047
SMTS01032,SMSY00047
SMTS01051,SMSY00047
SMTS01053,SMSY00047
SMTS01054,SMSY00047
SMTS01094,SMSY00047
SMTS01096,SMSY00047
SMTS01097,SMSY00047
SMTS01099,SMSY00047
SMTS01100,SMSY00047
SMTS01101,SMSY00047
SMTS01102,SMSY00047
SMTS01103,SMSY00047
SMTS01104,SMSY00047
SMTS01105,SMSY00047
SMTS01110,SMSY00047
SMTS01111,SMSY00047
SMTS01140,SMSY00047
SMTS01141,SMSY00047
SMTS01142,SMSY00047
SMTS01147,SMSY00047
SMTS01232,SMSY00047
SMTS01238,SMSY00047
SMTS01246,SMSY00047
SMTS01261,SMSY00047
SMTS01333,SMSY00047
SMTS01334,SMSY00047
SMTS01335,SMSY00047
SMTS01340,SMSY00047
SMTS01344,SMSY00047
SMTS01345,SMSY00047
SMTS01349,SMSY00047
SMTS01431,SMSY00047
SMTS01551,SMSY00047
SMTS01553,SMSY00047
SMTS01554,SMSY00047
SMTS01570,SMSY00047
SMTS01654,SMSY00047
SMTS01658,SMSY00047
SMTS01659,SMSY00047
SMTS01661,SMSY00047
SMTS01693,SMSY00047
SMTS01721,SMSY00047
SMTS01728,SMSY00047
SMTS01730,SMSY00047
SMTS01759,SMSY00047
SMTS01822,SMSY00047
SMTS01880,SMSY00047
SMTS01896,SMSY00047
SMTS01897,SMSY00047
SMTS02104,SMSY00047
SMTS02162,SMSY00047
SMTS02220,SMSY00047
SMTS00014,SMSY00048
SMTS00053,SMSY00048
SMTS00054,SMSY00048
SMTS00055,SMSY00048
SMTS00073,SMSY00048
SMTS00074,SMSY00048
SMTS00076,SMSY00048
SMTS00083,SMSY00048
SMTS00086,SMSY00048
SMTS00130,SMSY00048
SMTS00137,SMSY00048
SMTS00138,SMSY00048
SMTS00184,SMSY00048
SMTS00240,SMSY00048
SMTS00388,SMSY00048
SMTS00523,SMSY00048
SMTS00528,SMSY00048
SMTS00584,SMSY00048
SMTS00598,SMSY00048
SMTS00600,SMSY00048
SMTS00607,SMSY00048
SMTS00629,SMSY00048
SMTS00630,SMSY00048
SMTS00645,SMSY00048
SMTS00667,SMSY00048
SMTS00676,SMSY00048
SMTS00681,SMSY00048
SMTS00746,SMSY00048
SMTS00799,SMSY00048
SMTS00808,SMSY00048
SMTS00829,SMSY00048
SMTS00855,SMSY00048
SMTS00860,SMSY00048
SMTS00861,SMSY00048
SMTS00862,SMSY00048
SMTS00894,SMSY00048
SMTS00903,SMSY00048
SMTS00936,SMSY00048
SMTS00937,SMSY00048
SMTS00940,SMSY00048
SMTS00941,SMSY00048
SMTS00948,SMSY00048
SMTS00949,SMSY00048
SMTS00950,SMSY00048
SMTS00951,SMSY00048
SMTS00952,SMSY00048
SMTS00953,SMSY00048
SMTS00954,SMSY00048
SMTS00970,SMSY00048
SMTS00971,SMSY00048
SMTS00972,SMSY00048
SMTS01001,SMSY00048
SMTS01002,SMSY00048
SMTS01003,SMSY00048
SMTS01004,SMSY00048
SMTS01005,SMSY00048
SMTS01006,SMSY00048
SMTS01032,SMSY00048
SMTS01051,SMSY00048
SMTS01053,SMSY00048
SMTS01054,SMSY00048
SMTS01094,SMSY00048
SMTS01096,SMSY00048
SMTS01097,SMSY00048
SMTS01099,SMSY00048
SMTS01100,SMSY00048
SMTS01101,SMSY00048
SMTS01102,SMSY00048
SMTS01103,SMSY00048
SMTS01104,SMSY00048
SMTS01105,SMSY00048
SMTS01110,SMSY00048
SMTS01111,SMSY00048
SMTS01140,SMSY00048
SMTS01141,SMSY00048
SMTS01142,SMSY00048
SMTS01147,SMSY00048
SMTS01232,SMSY00048
SMTS01238,SMSY00048
SMTS01246,SMSY00048
SMTS01261,SMSY00048
SMTS01333,SMSY00048
SMTS01334,SMSY00048
SMTS01335,SMSY00048
SMTS01340,SMSY00048
SMTS01344,SMSY00048
SMTS01345,SMSY00048
SMTS01349,SMSY00048
SMTS01431,SMSY00048
SMTS01551,SMSY00048
SMTS01553,SMSY00048
SMTS01554,SMSY00048
SMTS01570,SMSY00048
SMTS01596,SMSY00048
SMTS01654,SMSY00048
SMTS01658,SMSY00048
SMTS01659,SMSY00048
SMTS01661,SMSY00048
SMTS01693,SMSY00048
SMTS01702,SMSY00048
SMTS01703,SMSY00048
SMTS01721,SMSY00048
SMTS01728,SMSY00048
SMTS01730,SMSY00048
SMTS01759,SMSY00048
SMTS01822,SMSY00048
SMTS01880,SMSY00048
SMTS01896,SMSY00048
SMTS01897,SMSY00048
SMTS02037,SMSY00048
SMTS02104,SMSY00048
SMTS02162,SMSY00048
SMTS02220,SMSY00048
SMTS00014,SMSY00049
SMTS00053,SMSY00049
SMTS00054,SMSY00049
SMTS00055,SMSY00049
SMTS00074,SMSY00049
SMTS00130,SMSY00049
SMTS00137,SMSY00049
SMTS00138,SMSY00049
SMTS00184,SMSY00049
SMTS00240,SMSY00049
SMTS00388,SMSY00049
SMTS00523,SMSY00049
SMTS00528,SMSY00049
SMTS00584,SMSY00049
SMTS00598,SMSY00049
SMTS00600,SMSY00049
SMTS00607,SMSY00049
SMTS00629,SMSY00049
SMTS00630,SMSY00049
SMTS00645,SMSY00049
SMTS00667,SMSY00049
SMTS00676,SMSY00049
SMTS00681,SMSY00049
SMTS00746,SMSY00049
SMTS00799,SMSY00049
SMTS00808,SMSY00049
SMTS00829,SMSY00049
SMTS00855,SMSY00049
SMTS00860,SMSY00049
SMTS00861,SMSY00049
SMTS00862,SMSY00049
SMTS00894,SMSY00049
SMTS00903,SMSY00049
SMTS00936,SMSY00049
SMTS00937,SMSY00049
SMTS00940,SMSY00049
SMTS00941,SMSY00049
SMTS00948,SMSY00049
SMTS00949,SMSY00049
SMTS00950,SMSY00049
SMTS00951,SMSY00049
SMTS00952,SMSY00049
SMTS00953,SMSY00049
SMTS00954,SMSY00049
SMTS00970,SMSY00049
SMTS00971,SMSY00049
SMTS00972,SMSY00049
SMTS01001,SMSY00049
SMTS01002,SMSY00049
SMTS01003,SMSY00049
SMTS01004,SMSY00049
SMTS01005,SMSY00049
SMTS01006,SMSY00049
SMTS01032,SMSY00049
SMTS01051,SMSY00049
SMTS01053,SMSY00049
SMTS01054,SMSY00049
SMTS01094,SMSY00049
SMTS01096,SMSY00049
SMTS01097,SMSY00049
SMTS01099,SMSY00049
SMTS01100,SMSY00049
SMTS01101,SMSY00049
SMTS01102,SMSY00049
SMTS01103,SMSY00049
SMTS01104,SMSY00049
SMTS01105,SMSY00049
SMTS01110,SMSY00049
SMTS01111,SMSY00049
SMTS01140,SMSY00049
SMTS01141,SMSY00049
SMTS01142,SMSY00049
SMTS01147,SMSY00049
SMTS01232,SMSY00049
SMTS01238,SMSY00049
SMTS01246,SMSY00049
SMTS01261,SMSY00049
SMTS01333,SMSY00049
SMTS01334,SMSY00049
SMTS01335,SMSY00049
SMTS01340,SMSY00049
SMTS01344,SMSY00049
SMTS01345,SMSY00049
SMTS01349,SMSY00049
SMTS01431,SMSY00049
SMTS01551,SMSY00049
SMTS01553,SMSY00049
SMTS01554,SMSY00049
SMTS01570,SMSY00049
SMTS01596,SMSY00049
SMTS01654,SMSY00049
SMTS01658,SMSY00049
SMTS01659,SMSY00049
SMTS01661,SMSY00049
SMTS01693,SMSY00049
SMTS01702,SMSY00049
SMTS01703,SMSY00049
SMTS01721,SMSY00049
SMTS01728,SMSY00049
SMTS01730,SMSY00049
SMTS01759,SMSY00049
SMTS01822,SMSY00049
SMTS01880,SMSY00049
SMTS01896,SMSY00049
SMTS01897,SMSY00049
SMTS02037,SMSY00049
SMTS02104,SMSY00049
SMTS02162,SMSY00049
SMTS02220,SMSY00049
SMTS00001,SMSY00050
SMTS00028,SMSY00050
SMTS00069,SMSY00050
SMTS00216,SMSY00050
SMTS00257,SMSY00050
SMTS00310,SMSY00050
SMTS00524,SMSY00050
SMTS00525,SMSY00050
SMTS00529,SMSY00050
SMTS00530,SMSY00050
SMTS00549,SMSY00050
SMTS00550,SMSY00050
SMTS00551,SMSY00050
SMTS00555,SMSY00050
SMTS00602,SMSY00050
SMTS00603,SMSY00050
SMTS00604,SMSY00050
SMTS00754,SMSY00050
SMTS00755,SMSY00050
SMTS00756,SMSY00050
SMTS00757,SMSY00050
SMTS00758,SMSY00050
SMTS00759,SMSY00050
SMTS00763,SMSY00050
SMTS00810,SMSY00050
SMTS00843,SMSY00050
SMTS00845,SMSY00050
SMTS01025,SMSY00050
SMTS01067,SMSY00050
SMTS01185,SMSY00050
SMTS01198,SMSY00050
SMTS01347,SMSY00050
SMTS01434,SMSY00050
SMTS01560,SMSY00050
SMTS01789,SMSY00050
SMTS01790,SMSY00050
SMTS01791,SMSY00050
SMTS01795,SMSY00050
SMTS01797,SMSY00050
SMTS01805,SMSY00050
SMTS01828,SMSY00050
SMTS01919,SMSY00050
SMTS01920,SMSY00050
SMTS01929,SMSY00050
SMTS02180,SMSY00050
SMTS00052,SMSY00051
SMTS00071,SMSY00051
SMTS00072,SMSY00051
SMTS00144,SMSY00051
SMTS00145,SMSY00051
SMTS00299,SMSY00051
SMTS00451,SMSY00051
SMTS00479,SMSY00051
SMTS00484,SMSY00051
SMTS00486,SMSY00051
SMTS00490,SMSY00051
SMTS00510,SMSY00051
SMTS00621,SMSY00051
SMTS00800,SMSY00051
SMTS00814,SMSY00051
SMTS00825,SMSY00051
SMTS00826,SMSY00051
SMTS00848,SMSY00051
SMTS00849,SMSY00051
SMTS00850,SMSY00051
SMTS00851,SMSY00051
SMTS00852,SMSY00051
SMTS00853,SMSY00051
SMTS00854,SMSY00051
SMTS00855,SMSY00051
SMTS00856,SMSY00051
SMTS00857,SMSY00051
SMTS00858,SMSY00051
SMTS00859,SMSY00051
SMTS00860,SMSY00051
SMTS00861,SMSY00051
SMTS00862,SMSY00051
SMTS00880,SMSY00051
SMTS00985,SMSY00051
SMTS01024,SMSY00051
SMTS01122,SMSY00051
SMTS01139,SMSY00051
SMTS01143,SMSY00051
SMTS01144,SMSY00051
SMTS01195,SMSY00051
SMTS01199,SMSY00051
SMTS01298,SMSY00051
SMTS01300,SMSY00051
SMTS01310,SMSY00051
SMTS01314,SMSY00051
SMTS01328,SMSY00051
SMTS01336,SMSY00051
SMTS01384,SMSY00051
SMTS01385,SMSY00051
SMTS01386,SMSY00051
SMTS01388,SMSY00051
SMTS01406,SMSY00051
SMTS01407,SMSY00051
SMTS01408,SMSY00051
SMTS01413,SMSY00051
SMTS01525,SMSY00051
SMTS01606,SMSY00051
SMTS01618,SMSY00051
SMTS01642,SMSY00051
SMTS01674,SMSY00051
SMTS01733,SMSY00051
SMTS01737,SMSY00051
SMTS01738,SMSY00051
SMTS01889,SMSY00051
SMTS02290,SMSY00051
SMTS00051,SMSY00052
SMTS00183,SMSY00052
SMTS00184,SMSY00052
SMTS00201,SMSY00052
SMTS00412,SMSY00052
SMTS00413,SMSY00052
SMTS00707,SMSY00052
SMTS00723,SMSY00052
SMTS00925,SMSY00052
SMTS00926,SMSY00052
SMTS00990,SMSY00052
SMTS00991,SMSY00052
SMTS00993,SMSY00052
SMTS01013,SMSY00052
SMTS01102,SMSY00052
SMTS01235,SMSY00052
SMTS01252,SMSY00052
SMTS01376,SMSY00052
SMTS01487,SMSY00052
SMTS01490,SMSY00052
SMTS01493,SMSY00052
SMTS01495,SMSY00052
SMTS01558,SMSY00052
SMTS01564,SMSY00052
SMTS01565,SMSY00052
SMTS01571,SMSY00052
SMTS01584,SMSY00052
SMTS01707,SMSY00052
SMTS01774,SMSY00052
SMTS01866,SMSY00052
SMTS01885,SMSY00052
SMTS01889,SMSY00052
SMTS02028,SMSY00052
SMTS02205,SMSY00052
SMTS02290,SMSY00052
SMTS02306,SMSY00052
SMTS00013,SMSY00053
SMTS00051,SMSY00053
SMTS00183,SMSY00053
SMTS00184,SMSY00053
SMTS00201,SMSY00053
SMTS00707,SMSY00053
SMTS00723,SMSY00053
SMTS00746,SMSY00053
SMTS00813,SMSY00053
SMTS00925,SMSY00053
SMTS00926,SMSY00053
SMTS00990,SMSY00053
SMTS00991,SMSY00053
SMTS00993,SMSY00053
SMTS01235,SMSY00053
SMTS01252,SMSY00053
SMTS01376,SMSY00053
SMTS01487,SMSY00053
SMTS01490,SMSY00053
SMTS01493,SMSY00053
SMTS01495,SMSY00053
SMTS01558,SMSY00053
SMTS01564,SMSY00053
SMTS01565,SMSY00053
SMTS01571,SMSY00053
SMTS01584,SMSY00053
SMTS01596,SMSY00053
SMTS01702,SMSY00053
SMTS01703,SMSY00053
SMTS01707,SMSY00053
SMTS01774,SMSY00053
SMTS01866,SMSY00053
SMTS01885,SMSY00053
SMTS02028,SMSY00053
SMTS02037,SMSY00053
SMTS02205,SMSY00053
SMTS02306,SMSY00053
SMTS01013,SMSY00054
SMTS01102,SMSY00054
SMTS01889,SMSY00054
SMTS02290,SMSY00054
SMTS00675,SMSY00055
SMTS00014,SMSY00056
SMTS00036,SMSY00056
SMTS00053,SMSY00056
SMTS00054,SMSY00056
SMTS00055,SMSY00056
SMTS00077,SMSY00056
SMTS00078,SMSY00056
SMTS00080,SMSY00056
SMTS00081,SMSY00056
SMTS00082,SMSY00056
SMTS00084,SMSY00056
SMTS00087,SMSY00056
SMTS00138,SMSY00056
SMTS00184,SMSY00056
SMTS00211,SMSY00056
SMTS00240,SMSY00056
SMTS00388,SMSY00056
SMTS00491,SMSY00056
SMTS00499,SMSY00056
SMTS00600,SMSY00056
SMTS00607,SMSY00056
SMTS00629,SMSY00056
SMTS00630,SMSY00056
SMTS00645,SMSY00056
SMTS00652,SMSY00056
SMTS00667,SMSY00056
SMTS00676,SMSY00056
SMTS00681,SMSY00056
SMTS00808,SMSY00056
SMTS00829,SMSY00056
SMTS00855,SMSY00056
SMTS00894,SMSY00056
SMTS00903,SMSY00056
SMTS00936,SMSY00056
SMTS00940,SMSY00056
SMTS00941,SMSY00056
SMTS00953,SMSY00056
SMTS00954,SMSY00056
SMTS00970,SMSY00056
SMTS01032,SMSY00056
SMTS01051,SMSY00056
SMTS01053,SMSY00056
SMTS01054,SMSY00056
SMTS01099,SMSY00056
SMTS01100,SMSY00056
SMTS01101,SMSY00056
SMTS01103,SMSY00056
SMTS01104,SMSY00056
SMTS01105,SMSY00056
SMTS01110,SMSY00056
SMTS01111,SMSY00056
SMTS01140,SMSY00056
SMTS01141,SMSY00056
SMTS01142,SMSY00056
SMTS01232,SMSY00056
SMTS01238,SMSY00056
SMTS01246,SMSY00056
SMTS01261,SMSY00056
SMTS01333,SMSY00056
SMTS01334,SMSY00056
SMTS01335,SMSY00056
SMTS01340,SMSY00056
SMTS01344,SMSY00056
SMTS01349,SMSY00056
SMTS01431,SMSY00056
SMTS01551,SMSY00056
SMTS01553,SMSY00056
SMTS01554,SMSY00056
SMTS01570,SMSY00056
SMTS01618,SMSY00056
SMTS01621,SMSY00056
SMTS01654,SMSY00056
SMTS01661,SMSY00056
SMTS01693,SMSY00056
SMTS01721,SMSY00056
SMTS01759,SMSY00056
SMTS01896,SMSY00056
SMTS01897,SMSY00056
SMTS02220,SMSY00056
SMTS00042,SMSY00057
SMTS00044,SMSY00057
SMTS00045,SMSY00057
SMTS00152,SMSY00057
SMTS00153,SMSY00057
SMTS00154,SMSY00057
SMTS00155,SMSY00057
SMTS00156,SMSY00057
SMTS00157,SMSY00057
SMTS00171,SMSY00057
SMTS00242,SMSY00057
SMTS00459,SMSY00057
SMTS00562,SMSY00057
SMTS00577,SMSY00057
